SalePrice,YearSold,LotFrontage,LotSize,HouseStyle,OverallQual,OverallCond,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition
180000,2008,41,5395,1Story,8,5,1993,Gd,TA,1337,1337,0,1337,2,2,1,Gd,5,Attchd,1993,RFn,2,462,WD ,Normal
180000,2008,39,5070,1Story,8,5,1992,Gd,TA,1280,1280,0,1280,2,2,1,Gd,5,Attchd,1992,RFn,2,506,WD ,Normal
181000,2008,100,10839,2Story,6,5,1997,TA,TA,926,926,678,1604,2,3,1,TA,7,Attchd,1997,Fin,2,470,WD ,Normal
183000,2008,73,11184,2Story,6,5,1998,TA,TA,932,932,701,1633,2,3,1,TA,7,Attchd,1998,Fin,2,460,WD ,Family
188000,2008,,8000,2Story,6,5,1995,TA,TA,773,773,885,1658,2,3,1,TA,8,Attchd,1995,Fin,2,431,WD ,Normal
194500,2008,,10832,2Story,7,5,1994,Gd,TA,712,1086,809,1895,2,3,1,Gd,7,Attchd,1994,Fin,2,409,WD ,Normal
185000,2008,,14067,2Story,6,5,1991,TA,TA,836,851,858,1709,2,3,1,Gd,7,Attchd,1991,Fin,2,416,WD ,Normal
189000,2008,40,4671,1Story,8,5,1988,Gd,TA,1228,1228,0,1228,2,2,1,Gd,5,Attchd,1988,Fin,2,472,WD ,Normal
188500,2008,65,5950,1Story,8,5,1989,Gd,TA,1337,1337,0,1337,2,2,1,Gd,5,Attchd,1989,RFn,2,462,WD ,Normal
355000,2008,101,13543,2Story,8,5,2005,Gd,TA,1168,1168,1332,2500,3,5,1,Ex,9,BuiltIn,2005,Fin,3,683,WD ,Normal
325000,2008,77,11198,2Story,9,5,2005,Gd,TA,1122,1134,1370,2504,2,4,1,Ex,11,BuiltIn,2005,Fin,3,656,WD ,Normal
387000,2008,53,15401,1Story,9,5,2004,Ex,TA,1884,1884,0,1884,2,2,1,Ex,7,Attchd,2004,Fin,3,670,WD ,Normal
115000,2008,,31220,1Story,6,2,1952,TA,TA,1632,1474,0,1474,1,3,1,TA,7,Attchd,1952,Unf,2,495,WD ,Normal
334000,2008,60,8118,1Story,9,5,2007,Ex,TA,1710,1710,0,1710,2,2,1,Ex,6,Attchd,2007,RFn,2,557,WD ,Normal
133000,2008,,47280,1Story,6,5,1950,TA,TA,1488,1488,0,1488,2,3,1,TA,6,Attchd,1950,RFn,2,738,WD ,Family
215000,2008,46,20544,2Story,7,6,1986,TA,Gd,791,1236,857,2093,2,3,1,TA,7,Attchd,1986,Fin,2,542,WD ,Normal
226500,2008,63,12680,1Story,7,6,1988,Gd,TA,1675,1688,0,1688,2,2,1,Ex,6,Attchd,1988,RFn,2,528,WD ,Normal
175500,2008,78,12090,1Story,6,6,1981,TA,Gd,1422,1422,0,1422,2,3,1,Gd,7,Attchd,1981,Fin,2,576,WD ,Normal
181900,2008,,10825,1Story,7,7,1983,Gd,TA,1260,1260,0,1260,2,3,1,TA,6,Attchd,1983,Unf,2,598,WD ,Normal
235000,2008,56,18559,1Story,7,5,1978,Gd,Gd,2048,2064,0,2064,2,3,1,Gd,7,Attchd,1978,Fin,2,550,WD ,Normal
220000,2008,85,14450,1Story,7,5,1979,Gd,TA,1782,1782,0,1782,2,3,1,Gd,6,Attchd,1979,Fin,2,551,WD ,Normal
272000,2008,,12227,2Story,6,7,1977,TA,Gd,1330,1542,1330,2872,2,4,1,TA,11,Attchd,1977,Fin,2,619,WD ,Normal
161000,2008,90,13068,1Story,6,5,1976,TA,TA,1211,1211,0,1211,2,3,1,Gd,6,Attchd,1976,Fin,2,461,WD ,Normal
175000,2008,,15611,1Story,5,6,1977,TA,TA,1126,1126,0,1126,2,3,1,Ex,6,Attchd,1977,RFn,2,540,WD ,Abnorml
185000,2008,80,10400,2Story,7,6,1980,TA,TA,738,1277,767,2044,2,3,1,TA,7,Attchd,1980,Unf,2,489,WD ,Normal
146900,2008,75,9743,2Story,5,6,1969,TA,TA,720,720,588,1308,1,3,1,TA,7,Detchd,1969,Unf,2,484,WD ,Normal
292500,2008,,12511,2Story,7,7,1978,Gd,TA,1420,1420,1420,2840,2,4,1,Gd,8,Attchd,1978,Fin,4,1314,WD ,Normal
180000,2008,104,11361,1Story,6,5,1976,TA,TA,1193,1523,0,1523,2,3,1,TA,7,Attchd,1976,Fin,2,478,COD,Abnorml
159900,2008,80,10400,1Story,6,5,1976,TA,TA,1444,1444,0,1444,2,2,1,TA,5,Attchd,1976,Unf,2,473,WD ,Normal
205000,2008,80,10480,2Story,7,6,1976,TA,TA,803,1098,866,1964,2,4,1,TA,8,Attchd,1976,RFn,2,483,WD ,Normal
157000,2008,80,10000,1Story,5,6,1973,TA,TA,1176,1178,0,1178,1,3,1,Gd,5,Attchd,1973,Unf,2,439,WD ,Normal
306000,2008,,14311,2Story,8,5,1996,Gd,TA,1236,1236,1104,2340,2,4,1,Gd,9,Attchd,1996,RFn,3,787,WD ,Normal
133000,2008,60,9000,2Story,5,5,1974,TA,TA,896,896,896,1792,2,4,2,TA,8,Detchd,1982,Unf,2,480,WD ,Normal
151000,2008,65,9750,1Story,6,8,1969,TA,TA,1054,1054,0,1054,1,3,1,TA,6,Attchd,1969,Unf,2,460,WD ,Normal
111900,2008,68,10295,1Story,4,6,1969,TA,TA,936,936,0,936,1,2,1,TA,4,Attchd,1969,Unf,1,288,COD,Normal
123000,2008,63,7560,1Story,5,5,1971,TA,TA,864,864,0,864,1,3,1,TA,5,Detchd,1977,Unf,2,576,WD ,Normal
111250,2008,,12735,1Story,4,5,1972,TA,TA,864,864,0,864,1,3,1,TA,5,Detchd,1980,Unf,2,576,COD,Normal
181000,2008,34,4060,1Story,6,5,1998,Gd,TA,1405,1337,0,1337,2,2,1,Gd,5,Attchd,1998,Fin,2,511,COD,Abnorml
103400,2008,21,1680,2Story,6,5,1973,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1973,Unf,1,264,WD ,Normal
100000,2008,21,1680,2Story,6,5,1973,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1973,Unf,1,264,WD ,Normal
100500,2008,21,1890,2Story,6,6,1972,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1975,Unf,1,352,WD ,Normal
106000,2008,21,1869,2Story,6,6,1970,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1987,Unf,1,280,WD ,Normal
85400,2008,21,1680,2Story,6,5,1971,TA,TA,483,483,504,987,1,2,1,TA,4,Detchd,1971,Unf,1,264,COD,Abnorml
89500,2008,21,1680,2Story,6,3,1971,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1971,Unf,1,264,WD ,Normal
111750,2008,21,1680,2Story,5,5,1972,TA,TA,630,630,672,1302,2,3,1,TA,6,Detchd,1972,Unf,1,264,WD ,Normal
140000,2008,53,4043,1Story,6,6,1977,TA,TA,1069,1069,0,1069,2,2,1,TA,4,Attchd,1977,RFn,2,440,COD,Abnorml
143000,2008,24,2308,2Story,6,6,1975,TA,TA,855,855,601,1456,2,4,1,TA,7,Attchd,1975,RFn,2,460,WD ,Normal
148500,2008,24,2529,1Story,7,6,1977,TA,TA,1055,1055,0,1055,2,2,1,TA,4,Attchd,1977,Unf,2,440,WD ,Normal
110000,2008,,9477,1Story,5,5,1966,TA,TA,864,892,0,892,1,3,1,TA,5,Attchd,1966,RFn,1,264,WD ,Normal
394617,2008,96,12444,1Story,8,5,2008,Ex,TA,1932,1932,0,1932,2,2,1,Ex,7,Attchd,2008,Fin,3,774,New,Partial
426000,2008,96,12474,2Story,10,5,2007,Ex,TA,1682,1742,590,2332,2,3,1,Ex,9,BuiltIn,2008,Fin,3,846,New,Partial
385000,2008,114,14803,1Story,10,5,2007,Ex,TA,2078,2084,0,2084,2,2,1,Ex,7,Attchd,2007,Fin,3,1220,New,Partial
446261,2008,67,14948,2Story,9,5,2008,Ex,TA,1452,1476,1237,2713,2,3,1,Ex,11,Attchd,2008,Fin,3,858,New,Partial
317500,2008,98,12704,1Story,8,5,2007,Gd,TA,1582,1582,0,1582,2,3,1,Gd,7,Attchd,2007,Fin,3,905,New,Partial
372402,2008,107,13891,1Story,8,5,2007,Gd,TA,1710,1710,0,1710,2,2,1,Gd,6,Attchd,2007,RFn,3,866,New,Partial
417500,2008,105,13693,1Story,8,5,2007,Gd,TA,2418,2464,0,2464,2,4,1,Ex,9,Attchd,2007,Fin,3,650,WD ,Normal
383000,2008,104,14418,1Story,9,5,2007,Ex,TA,1950,1950,0,1950,2,2,1,Ex,7,Attchd,2007,Fin,3,706,WD ,Normal
390000,2008,108,13418,2Story,9,5,2006,Gd,TA,1850,1850,898,2748,2,4,1,Ex,9,BuiltIn,2006,Fin,3,850,WD ,Abnorml
460000,2008,96,12539,2Story,10,5,2005,Ex,TA,1620,1632,1158,2790,2,4,1,Ex,10,BuiltIn,2005,Fin,4,1150,WD ,Normal
379000,2008,102,12151,2Story,9,5,2005,Gd,TA,1414,1414,917,2331,2,3,1,Ex,9,BuiltIn,2005,Fin,3,1003,WD ,Normal
250000,2008,74,8899,2Story,8,5,2007,Ex,TA,948,948,1140,2088,2,4,1,Gd,10,BuiltIn,2007,Fin,3,656,WD ,Normal
316000,2008,85,10574,2Story,8,5,2004,Gd,TA,1148,1170,1162,2332,2,4,1,Ex,9,BuiltIn,2004,Fin,3,756,WD ,Normal
615000,2008,106,12720,1Story,10,5,2003,Ex,TA,2535,2470,0,2470,1,1,1,Ex,7,Attchd,2003,Fin,3,789,WD ,Normal
412500,2008,110,13688,2Story,9,5,2003,Gd,TA,1572,1572,1096,2668,2,3,1,Ex,10,BuiltIn,2003,Fin,3,726,WD ,Normal
284000,2008,85,10625,2Story,7,5,2003,Gd,TA,998,1006,1040,2046,2,3,1,Gd,8,BuiltIn,2003,RFn,3,871,WD ,Normal
284000,2008,92,10845,1Story,8,5,2003,Gd,TA,1603,1575,0,1575,2,2,1,Gd,7,Attchd,2003,Fin,3,732,WD ,Normal
421250,2008,130,16900,2Story,8,5,2001,Gd,TA,1479,1515,1134,2649,2,4,1,Gd,10,Attchd,2001,Fin,3,746,WD ,Normal
370000,2008,112,16451,2Story,8,5,2003,Gd,TA,1765,1804,886,2690,2,4,1,Gd,9,BuiltIn,2003,Fin,3,795,WD ,Normal
336860,2008,58,10110,1Story,9,5,2008,Ex,TA,1858,1866,0,1866,2,2,1,Ex,7,Attchd,2008,Fin,3,870,New,Partial
367294,2008,65,8769,1Story,9,5,2008,Ex,TA,1702,1702,0,1702,1,1,1,Ex,7,Attchd,2008,Fin,3,1052,New,Partial
192000,2008,135,12304,1Story,7,5,2005,Gd,TA,1367,1367,0,1367,2,2,1,Gd,6,Attchd,2005,RFn,2,484,WD ,Normal
274000,2008,62,12677,1Story,8,5,2003,Ex,TA,1518,1518,0,1518,1,1,1,Ex,6,Attchd,2003,RFn,2,588,WD ,Normal
266000,2008,63,8849,1Story,9,5,2005,Ex,TA,1684,1684,0,1684,2,2,1,Ex,6,Attchd,2005,RFn,2,564,WD ,Normal
370967,2008,89,8232,1Story,9,5,2007,Ex,TA,1800,1800,0,1800,2,2,1,Ex,6,Attchd,2008,RFn,3,944,New,Partial
234250,2008,48,6240,1Story,8,5,2006,Gd,TA,1342,1342,0,1342,2,2,1,Gd,6,Attchd,2007,Fin,2,550,WD ,Normal
219500,2008,48,6240,1Story,8,5,2006,Gd,TA,1342,1342,0,1342,2,2,1,Gd,6,Attchd,2007,RFn,2,550,WD ,Normal
155000,2008,36,2448,2Story,7,5,2003,Gd,TA,764,764,862,1626,2,2,1,Gd,6,BuiltIn,2003,RFn,2,474,WD ,Normal
154000,2008,36,2448,2Story,7,5,2003,Gd,TA,764,764,862,1626,2,2,1,Gd,6,BuiltIn,2003,RFn,2,474,WD ,Normal
207000,2008,59,8198,1Story,7,5,2004,Gd,TA,1358,1358,0,1358,2,2,1,Gd,6,Attchd,2004,RFn,2,484,WD ,Normal
195000,2008,,3940,1Story,7,5,2003,Gd,TA,1415,1455,0,1455,2,2,1,Gd,6,Attchd,2003,Fin,3,644,WD ,Normal
219990,2008,,3940,1Story,7,5,2004,Gd,TA,1393,1576,0,1576,2,2,1,Gd,7,Attchd,2004,RFn,3,668,WD ,Normal
191000,2008,43,3182,1Story,7,5,2005,Gd,TA,1346,1504,0,1504,2,2,1,Gd,7,Attchd,2005,Fin,2,437,WD ,Normal
159895,2008,43,3182,1Story,7,5,2007,Gd,TA,1266,1266,0,1266,2,2,1,Gd,6,Attchd,2007,Fin,2,388,WD ,Normal
187687,2008,53,3710,1Story,7,5,2007,Gd,TA,1146,1246,0,1246,2,2,1,Gd,5,Attchd,2007,Fin,2,428,New,Partial
179000,2008,80,9024,2Story,6,5,2004,Gd,TA,789,813,702,1515,2,3,1,Gd,8,Attchd,2004,Fin,2,393,WD ,Normal
193000,2008,62,7415,2Story,6,5,2004,TA,TA,839,864,729,1593,2,3,1,TA,8,Attchd,2004,Fin,2,398,WD ,Normal
190000,2008,59,9587,SLvl,7,5,2005,Gd,TA,856,1166,0,1166,2,2,1,Gd,5,Attchd,2005,Fin,2,400,WD ,Normal
176000,2008,51,8029,2Story,6,5,2005,TA,TA,728,728,728,1456,2,3,1,Gd,8,Attchd,2005,Fin,2,400,WD ,Normal
188000,2008,,8010,2Story,7,5,2002,Gd,TA,840,840,880,1720,2,3,1,Gd,7,BuiltIn,2002,Fin,2,400,WD ,Normal
213000,2008,,8396,2Story,7,5,2003,Gd,TA,847,847,1139,1986,2,4,1,Gd,9,BuiltIn,2003,Fin,2,434,WD ,Normal
217300,2008,55,7301,1Story,7,6,2007,Gd,TA,1350,1358,0,1358,2,2,1,Gd,6,Attchd,2008,RFn,2,484,New,Partial
186500,2008,93,10261,2Story,6,5,2000,TA,TA,936,962,830,1792,2,3,1,TA,8,Attchd,2000,Fin,2,451,WD ,Normal
226750,2008,71,8220,2Story,7,5,2000,Gd,TA,982,1008,884,1892,2,3,1,TA,8,Attchd,2000,RFn,2,431,WD ,Normal
184000,2008,60,15384,2Story,7,5,2004,Gd,TA,788,788,702,1490,2,3,1,Gd,8,Attchd,2004,Fin,2,388,WD ,Normal
176000,2008,,7750,2Story,7,5,2002,Gd,TA,707,707,707,1414,2,3,1,Gd,6,Attchd,2002,Fin,2,403,WD ,Normal
225000,2008,41,12460,2Story,7,5,1999,Gd,TA,1037,1037,1285,2322,2,4,1,TA,8,BuiltIn,1999,Fin,2,400,WD ,Normal
185900,2008,77,8390,2Story,7,5,1999,TA,TA,831,873,778,1651,2,3,1,TA,7,BuiltIn,1999,Fin,2,450,WD ,Normal
284500,2008,84,9660,2.5Unf,8,5,1997,Gd,TA,1173,1182,1017,2199,2,3,1,Gd,9,Attchd,1997,Fin,2,516,WD ,Normal
315000,2008,80,9200,2Story,8,5,1998,Gd,TA,1470,1470,1160,2630,2,4,1,Gd,8,Attchd,1998,Fin,3,696,WD ,Normal
250000,2008,84,14260,2Story,8,5,2000,Gd,TA,1145,1145,1053,2198,2,4,1,Gd,9,Attchd,2000,RFn,3,836,WD ,Normal
291000,2008,,11000,2Story,9,5,2000,Gd,TA,1519,1533,639,2172,2,4,1,Ex,8,BuiltIn,2000,RFn,3,687,WD ,Normal
350000,2008,136,11675,1Story,8,5,1998,Gd,TA,1982,2006,0,2006,2,2,1,Gd,5,Attchd,1998,Fin,3,938,WD ,Normal
279500,2008,97,10990,2Story,7,5,1996,Gd,TA,1064,1064,1061,2125,2,4,1,Gd,12,Attchd,1996,RFn,2,576,WD ,Normal
290000,2008,,11929,2Story,8,7,1995,Gd,TA,1242,1251,1250,2501,2,4,1,Gd,9,Attchd,1995,RFn,3,751,WD ,Normal
350000,2008,91,10437,1Story,8,6,1995,Gd,Gd,2109,2113,0,2113,2,2,1,Gd,7,Attchd,1995,Fin,3,839,WD ,Normal
341000,2008,96,10542,2Story,7,5,1993,Gd,TA,1311,1325,1093,2418,2,3,1,Gd,9,Attchd,1993,RFn,3,983,WD ,Normal
287500,2008,91,10010,2Story,7,5,1993,Gd,TA,1080,1108,1089,2197,2,4,1,Gd,9,Attchd,1993,Fin,3,783,WD ,Normal
271000,2008,81,10944,2Story,7,5,1994,Gd,TA,1223,1223,904,2127,2,3,1,Gd,5,Attchd,1994,RFn,2,525,WD ,Normal
301500,2008,91,14303,1Story,8,5,1994,Gd,TA,1986,1987,0,1987,2,2,1,Gd,7,Attchd,1994,Fin,2,691,WD ,Normal
235128,2008,92,11932,1Story,8,5,2007,Gd,TA,1580,1580,0,1580,2,3,1,Gd,7,Attchd,2008,RFn,3,830,ConLD,Partial
214000,2008,86,14598,2Story,6,5,2007,Gd,TA,894,894,1039,1933,2,4,1,Gd,9,BuiltIn,2007,Fin,3,668,WD ,Normal
232000,2008,75,11957,1Story,8,5,2006,Gd,TA,1574,1574,0,1574,2,3,1,Gd,7,Attchd,2006,RFn,3,824,WD ,Normal
240000,2008,74,13253,1Story,7,5,2006,Gd,TA,1578,1578,0,1578,2,3,1,Gd,7,Attchd,2006,Unf,3,642,WD ,Normal
264132,2008,75,14587,1Story,9,5,2008,Gd,TA,1498,1506,0,1506,2,2,1,Ex,6,Attchd,2008,Fin,2,592,New,Partial
245000,2008,78,10206,1Story,8,5,2007,TA,TA,1563,1563,0,1563,2,3,1,Gd,6,Attchd,2007,RFn,3,758,WD ,Normal
227680,2008,91,12274,1Story,7,5,2008,Gd,TA,1417,1428,0,1428,2,3,1,Ex,6,Attchd,2008,RFn,2,554,New,Partial
257000,2008,73,9801,2Story,8,5,2007,Gd,TA,1341,1341,520,1861,3,3,1,Gd,7,BuiltIn,2007,RFn,3,851,WD ,Normal
297900,2008,80,9428,2Story,8,5,2007,Gd,TA,955,955,919,1874,2,3,1,Gd,8,Attchd,2007,Fin,3,880,New,Partial
247000,2008,87,10037,1Story,8,5,2006,Gd,TA,1460,1460,0,1460,2,3,1,Gd,6,Attchd,2006,Fin,2,480,WD ,Normal
212700,2008,72,8640,1Story,8,5,2007,Gd,TA,1363,1372,0,1372,2,3,1,Gd,6,Attchd,2008,RFn,2,588,New,Partial
250580,2008,72,8640,1Story,7,5,2007,Gd,TA,1372,1372,0,1372,2,3,1,Gd,6,Attchd,2008,Fin,2,529,New,Partial
182000,2008,95,11639,1Story,7,5,2007,Gd,TA,1428,1428,0,1428,2,3,1,Gd,6,Attchd,2007,Fin,2,480,New,Partial
226700,2008,75,9803,2Story,7,5,2005,Gd,TA,866,866,902,1768,2,3,1,Gd,7,Attchd,2005,RFn,2,603,WD ,Normal
250000,2008,75,9375,2Story,8,5,2003,Gd,TA,1053,1053,939,1992,2,3,1,Gd,9,Attchd,2003,RFn,2,648,WD ,Normal
250000,2008,85,10625,2Story,7,5,2005,Gd,TA,1026,1026,932,1958,2,3,1,Gd,9,Attchd,2005,Fin,3,936,WD ,Normal
339750,2008,85,10800,2Story,8,5,2007,Gd,TA,1034,1050,1028,2078,2,3,1,Ex,8,Attchd,2008,Fin,3,836,New,Partial
205950,2008,65,8125,2Story,7,6,2007,Gd,TA,813,822,843,1665,2,3,1,Gd,7,Attchd,2007,RFn,2,562,WD ,Normal
256000,2008,85,10625,1Story,8,5,2007,Gd,TA,1660,1660,0,1660,2,3,1,Gd,7,Attchd,2007,Fin,3,660,WD ,Normal
230348,2008,62,7500,1Story,7,5,2007,Gd,TA,1218,1218,0,1218,2,2,1,Gd,6,Attchd,2008,Fin,2,462,New,Partial
207500,2008,64,8791,2Story,6,5,2003,Gd,TA,864,864,864,1728,2,3,1,Gd,7,Attchd,2003,RFn,2,673,WD ,Normal
141000,2008,63,7500,1Story,7,5,2004,TA,TA,1080,1080,0,1080,1,3,1,Gd,6,,,,0,0,WD ,Normal
188000,2008,68,10110,2Story,6,5,2003,Gd,TA,835,835,861,1696,2,3,1,Gd,7,Attchd,2003,RFn,2,542,WD ,Normal
192500,2008,67,12774,2Story,7,5,2003,Gd,TA,835,835,828,1663,2,3,1,Gd,8,Attchd,2003,RFn,2,478,WD ,Normal
146000,2008,63,13072,1Story,6,5,2005,TA,TA,1175,1175,0,1175,1,3,1,Gd,6,,,,0,0,WD ,Normal
159000,2008,66,13695,1Story,5,5,2004,TA,TA,1114,1114,0,1114,1,3,1,Gd,6,Detchd,2004,Unf,2,576,WD ,Normal
155000,2008,66,13695,1Story,6,5,2003,TA,TA,1114,1114,0,1114,1,3,1,Gd,6,Detchd,2004,Unf,2,576,WD ,Normal
173000,2008,65,8366,2Story,6,5,2004,Gd,TA,798,798,842,1640,2,3,1,Gd,6,Attchd,2004,RFn,2,520,WD ,Normal
170000,2008,81,9260,1Story,7,5,2007,Gd,TA,1162,1162,0,1162,2,3,1,Gd,6,Attchd,2007,Fin,2,483,WD ,Normal
182000,2008,65,8453,2Story,6,5,1995,Gd,TA,754,754,855,1609,2,3,1,Gd,6,Attchd,1995,RFn,2,525,WD ,Normal
163000,2008,50,8480,2Story,6,5,1993,Gd,TA,886,886,794,1680,2,3,1,Gd,7,Attchd,1993,RFn,2,474,WD ,Normal
193500,2008,65,8125,1Story,6,5,1994,TA,TA,1408,1679,0,1679,2,3,1,Gd,7,Attchd,1994,RFn,2,575,WD ,Normal
189000,2008,43,14565,2Story,7,5,1994,Gd,TA,832,832,825,1657,2,3,1,Gd,6,Attchd,1994,RFn,2,483,WD ,Normal
190500,2008,65,8450,2Story,6,5,2001,Gd,TA,827,827,850,1677,2,3,1,Gd,7,Attchd,2001,RFn,2,627,WD ,Normal
175000,2008,75,8285,2Story,7,5,1992,Gd,TA,836,844,893,1737,2,3,1,Gd,7,Attchd,1992,Fin,2,506,WD ,Normal
179200,2008,,7153,1Story,6,5,1991,TA,TA,1278,1294,0,1294,2,3,1,Gd,6,Attchd,1991,RFn,2,496,WD ,Normal
187000,2008,76,9291,2Story,6,5,1993,Gd,TA,832,832,878,1710,2,3,1,Gd,7,Attchd,1993,RFn,2,506,WD ,Normal
193000,2008,50,8012,1Story,6,5,1993,Gd,TA,1604,1617,0,1617,2,2,1,Gd,5,Attchd,1993,RFn,2,533,WD ,Normal
153900,2008,55,7892,1Story,6,5,1993,Gd,TA,1199,1199,0,1199,2,2,1,Gd,5,Attchd,1993,RFn,2,530,WD ,Normal
128000,2008,70,9100,1Story,5,5,1963,TA,TA,984,984,0,984,1,3,1,TA,5,Attchd,1963,RFn,1,384,WD ,Normal
144000,2008,,12968,1Story,5,6,1962,TA,TA,912,912,0,912,1,2,1,TA,4,Detchd,1962,Unf,1,352,WD ,Normal
135000,2008,75,8100,1Story,5,8,1961,TA,Gd,864,864,0,864,1,3,1,Gd,5,Detchd,1962,Unf,1,420,WD ,Normal
115000,2008,65,8450,1Story,5,5,1968,TA,TA,890,890,0,890,1,3,1,TA,5,Detchd,1970,Unf,1,308,WD ,Normal
119916,2008,60,6360,1Story,5,5,1963,TA,TA,864,864,0,864,1,3,1,TA,5,Attchd,1963,Unf,1,276,COD,Abnorml
142000,2008,65,6768,1Story,6,8,1961,TA,Gd,912,912,0,912,1,3,1,Gd,5,Detchd,1962,Unf,1,288,WD ,Normal
192000,2008,95,19508,1Story,6,5,1974,TA,TA,1430,1430,0,1430,2,3,1,TA,6,Attchd,1974,Unf,2,484,WD ,Normal
140000,2008,70,10759,1.5Fin,5,4,1972,TA,Gd,1001,1001,640,1641,2,4,1,TA,5,Detchd,1972,Unf,2,490,WD ,Normal
290000,2008,,9205,2Story,6,5,1990,Gd,TA,930,1364,1319,2683,2,4,1,Gd,9,Attchd,1990,RFn,2,473,WD ,Normal
372500,2008,105,11025,1.5Fin,9,5,1993,Gd,TA,1848,1827,959,2786,2,4,1,Gd,10,Attchd,1993,Fin,2,636,WD ,Normal
196000,2008,59,4282,1Story,7,5,2004,Gd,TA,1391,1391,0,1391,2,2,1,Gd,5,Attchd,2004,RFn,2,530,WD ,Normal
171900,2008,35,4017,2Story,7,5,2006,Gd,TA,625,625,625,1250,2,2,1,Gd,5,Detchd,2006,Fin,2,625,WD ,Normal
178000,2008,37,3435,1Story,7,5,2004,Gd,TA,1235,1245,0,1245,2,1,1,Gd,5,Attchd,2004,RFn,2,495,WD ,Normal
165000,2008,30,3180,2Story,6,5,2005,Gd,TA,600,600,600,1200,2,2,1,Gd,5,Detchd,2005,RFn,2,480,WD ,Normal
146000,2008,30,3180,2Story,7,5,2007,Gd,TA,689,703,689,1392,2,2,1,Gd,5,Detchd,2007,Unf,2,540,WD ,Abnorml
146000,2008,34,3604,2Story,7,5,2007,Gd,TA,689,703,689,1392,2,2,1,Gd,5,Detchd,2007,Unf,2,540,WD ,Abnorml
179400,2008,24,2280,2Story,7,5,1999,TA,TA,744,757,744,1501,2,3,1,TA,6,Detchd,1999,Unf,2,440,WD ,Normal
172900,2008,24,2280,2Story,6,5,1999,TA,TA,744,757,792,1549,2,3,1,TA,6,Detchd,1999,Unf,2,440,WD ,Normal
300000,2008,,4765,1Story,9,5,2000,Gd,TA,1614,1638,0,1638,2,2,1,Ex,5,Attchd,2000,Fin,2,495,WD ,Normal
285000,2008,,4538,1Story,9,5,2001,Gd,TA,1310,1310,0,1310,1,1,1,Gd,5,Attchd,2001,RFn,2,545,WD ,Normal
290000,2008,42,4385,1Story,9,5,2001,Gd,TA,1419,1419,0,1419,1,2,1,Ex,5,Attchd,2001,Fin,2,588,WD ,Normal
305000,2008,35,4109,1Story,9,5,1999,Gd,TA,1557,1557,0,1557,2,2,1,Ex,5,Attchd,1999,RFn,2,484,WD ,Normal
328900,2008,50,5119,1Story,9,5,1999,Gd,TA,1698,1709,0,1709,2,2,1,Gd,5,Attchd,1999,Fin,2,506,CWD,Abnorml
160000,2008,24,2160,2Story,7,5,1999,Gd,TA,600,624,628,1252,2,2,1,Gd,4,Detchd,1999,Unf,2,462,WD ,Normal
170000,2008,24,2160,SLvl,7,5,1999,Gd,TA,672,684,720,1404,2,3,1,Gd,5,Detchd,1999,Unf,2,462,WD ,Normal
223000,2008,79,10646,2Story,7,5,2001,TA,TA,858,872,917,1789,2,3,1,TA,7,Attchd,2001,Fin,2,546,WD ,Normal
170000,2008,24,2645,2Story,8,5,1999,Gd,TA,960,962,624,1586,2,3,1,Gd,7,Detchd,1999,Unf,2,480,WD ,Normal
200000,2008,24,2645,2Story,8,5,1999,Gd,TA,960,962,645,1607,2,3,1,Gd,7,Detchd,2000,Unf,2,480,ConLD,Normal
345000,2008,36,3951,2Story,10,5,1998,Ex,TA,970,1469,924,2393,2,2,1,Ex,7,Attchd,1998,Fin,2,846,WD ,Normal
245500,2008,38,14963,1Story,8,5,1996,Gd,TA,1260,1288,0,1288,1,1,1,Ex,4,Attchd,1996,Fin,2,500,WD ,Normal
217500,2008,22,11064,1Story,8,5,1995,Gd,TA,1230,1239,0,1239,1,1,1,Gd,4,Attchd,1995,Fin,2,477,WD ,Normal
324000,2008,32,10846,1Story,8,5,1993,Gd,TA,1719,1719,0,1719,1,1,1,Gd,6,Attchd,1993,Fin,2,473,Con,Normal
162500,2008,,11120,1Story,6,6,1984,TA,TA,1232,1232,0,1232,2,3,1,TA,6,Attchd,1984,Unf,2,516,WD ,Normal
150000,2008,,24572,2Story,9,3,1977,Gd,Gd,994,1599,1345,2944,2,3,1,Gd,9,Attchd,1977,RFn,3,864,WD ,Family
290000,2008,103,16280,1Story,8,9,1976,Ex,Ex,1426,1671,0,1671,3,3,1,Ex,6,Attchd,1976,RFn,2,550,WD ,Normal
205000,2008,,7500,2Story,7,5,2002,Gd,TA,952,952,860,1812,2,3,1,TA,7,Attchd,2002,RFn,2,469,WD ,Normal
